-2.4	139	-4	  2.7758
-2.4	139	-4	  2.7817
-2.4	139	-4	  2.7872
-2.4	139	-4	  2.7929
-2.4	139	-4	  2.7979
-2.4	139	-4	  2.8037
-2.4	139	-4	  2.8093
-2.4	139	-4	  2.8142
-2.4	139	-4	  2.82
-2.4	139	-4	  2.825
-2.4	139	-4	  2.8308
-2.4	139	-4	  2.8376
-2.4	139	-4	  2.8431
-2.4	139	-4	  2.8481
-2.4	139	-4	  2.8538
-2.4	139	-4	  2.8593
-2.4	139	-4	  2.8644
-2.4	139	-4	  2.8701
-2.4	139	-4	  2.8749
-2.4	139	-4	  2.8807
-2.4	139	-4	  2.8856
-2.4	139	-4	  2.8923
-2.4	139	-4	  2.8971
-2.4	139	-4	  2.9028
-2.4	139	-4	  2.9078
-2.4	139	-4	  2.9199
-2.4	139	-4	  2.925
-2.4	139	-4	  2.9309
-2.4	139	-4	  2.9358
-2.4	139	-4	  2.9425
-2.4	139	-4	  2.9472
-2.4	139	-4	  2.9531
-2.4	139	-4	  2.9581
-2.4	139	-4	  2.9637
-2.4	139	-4	  2.9692
-2.4	139	-4	  2.9742
-2.4	139	-4	  2.98
-2.4	139	-4	  2.985
-2.4	139	-4	  2.9919
-2.4	139	-4	  2.9966
-2.4	139	-4	  3.0024
-2.4	139	-4	  3.0072
-2.4	139	-4	  3.0129
-2.4	139	-4	  3.0179
-2.4	139	-4	  3.0233
-2.4	139	-4	  3.0283
-2.4	139	-4	  3.034
-2.4	139	-4	  3.0404
-2.4	139	-4	  3.0456
-2.4	139	-4	  3.0514
-2.4	139	-4	  3.0563
-2.4	139	-4	  3.0621
-2.4	139	-4	  3.0667
-2.4	139	-4	  3.0726
-2.4	139	-4	  3.0773
-2.4	139	-4	  3.0832
-2.4	139	-4	  3.0882
-2.4	139	-4	  3.0945
-2.4	139	-4	  3.1003
-2.4	139	-4	  3.1053
-2.4	139	-4	  3.1113
-2.4	139	-4	  3.1162
-2.4	139	-4	  3.122
-2.4	139	-4	  3.1267
-2.4	139	-4	  3.1325
-2.4	139	-4	  3.1372
-2.4	139	-4	  3.1439
-2.4	139	-4	  3.1497
-2.4	139	-4	  3.1544
-2.4	139	-4	  3.1601
-2.4	139	-4	  3.1652
-2.4	139	-4	  3.1717
-2.4	139	-4	  3.1767
-2.4	139	-4	  3.1824
-2.4	139	-4	  3.1872
-2.4	139	-4	  3.1939
-2.4	139	-4	  3.1996
-2.4	139	-4	  3.2043
-2.4	139	-4	  3.2101
-2.4	139	-4	  3.2151
-2.4	139	-4	  3.2211
-2.4	139	-4	  3.2262
-2.4	139	-4	  3.232
-2.4	139	-4	  3.2366
-2.4	139	-4	  3.2431
-2.4	139	-4	  3.2482
-2.4	139	-4	  3.2539
-2.4	139	-4	  3.2596
-2.4	139	-4	  3.2643
-2.4	139	-4	  3.2701
-2.4	139	-4	  3.2749
-2.4	139	-4	  3.2805
-2.4	139	-4	  3.2857
-2.4	139	-4	  3.2917
-2.4	139	-4	  3.2973
-2.4	139	-4	  3.303
-2.4	139	-4	  3.308
-2.4	139	-4	  3.3202
-2.4	139	-4	  3.3253
-2.4	139	-4	  3.3314
-2.4	139	-4	  3.3363
-2.4	139	-4	  3.3424
-2.4	139	-4	  3.3481
-2.4	139	-4	  3.3538
-2.4	139	-4	  3.3593
-2.4	139	-4	  3.3642
-2.4	139	-4	  3.37
-2.4	139	-4	  3.3747
-2.4	139	-4	  3.3804
-2.4	139	-4	  3.3853
-2.4	139	-4	  3.3913
-2.4	139	-4	  3.3971
-2.4	139	-4	  3.403
-2.4	139	-4	  3.408
-2.4	139	-4	  3.4137
-2.4	139	-4	  3.4192
-2.4	139	-4	  3.4242
-2.4	139	-4	  3.43
-2.4	139	-4	  3.4346
-2.4	139	-4	  3.4404
-2.4	139	-4	  3.4463
-2.4	139	-4	  3.4521
-2.4	139	-4	  3.4568
-2.4	139	-4	  3.4627
-2.4	139	-4	  3.4677
-2.4	139	-4	  3.4733
-2.4	139	-4	  3.4783
-2.4	139	-4	  3.484
-2.4	139	-4	  3.4898
-2.4	139	-4	  3.4944
-2.4	139	-4	  3.5013
-2.4	139	-4	  3.5063
-2.4	139	-4	  3.5121
-2.4	139	-4	  3.5167
-2.4	139	-4	  3.5227
-2.4	139	-4	  3.5277
-2.4	139	-4	  3.5332
-2.4	139	-4	  3.5382
-2.4	139	-4	  3.5438
-2.4	139	-4	  3.5503
-2.4	139	-4	  3.5552
-2.4	139	-4	  3.5611
-2.4	139	-4	  3.566
-2.4	139	-4	  3.5718
-2.4	139	-4	  3.5765
-2.4	139	-4	  3.5824
-2.4	139	-4	  3.5872
-2.4	139	-4	  3.5929
-2.4	139	-4	  3.5994
-2.4	139	-4	  3.6044
-2.4	139	-4	  3.6102
-2.4	139	-4	  3.6151
-2.4	139	-4	  3.6209
-2.4	139	-4	  3.6257
-2.4	139	-4	  3.6317
-2.4	139	-4	  3.6363
-2.4	139	-4	  3.6423
-2.4	139	-4	  3.647
-2.4	139	-4	  3.6537
-2.4	139	-4	  3.6588
-2.4	139	-4	  3.6641
-2.4	139	-4	  3.6699
-2.4	139	-4	  3.6746
-2.4	139	-4	  3.6804
-2.4	139	-4	  3.6853
-2.4	139	-4	  3.6912
-2.4	139	-4	  3.6961
-2.4	139	-4	  3.7027
-2.4	139	-4	  3.7077
-2.4	139	-4	  3.7131
-2.4	139	-4	  3.7246
-2.4	139	-4	  3.7304
-2.4	139	-4	  3.7357
-2.4	139	-4	  3.7419
-2.4	139	-4	  3.7465
-2.4	139	-4	  3.7532
-2.4	139	-4	  3.7582
-2.4	139	-4	  3.7641
-2.4	139	-4	  3.7699
-2.4	139	-4	  3.7746
-2.4	139	-4	  3.7803
-2.4	139	-4	  3.7851
-2.4	139	-4	  3.791
-2.4	139	-4	  3.7958
-2.4	139	-4	  3.8025
-2.4	139	-4	  3.8073
-2.4	139	-4	  3.8129
-2.4	139	-4	  3.818
-2.4	139	-4	  3.8238
-2.4	139	-4	  3.8293
-2.4	139	-4	  3.8351
-2.4	139	-4	  3.8409
-2.4	139	-4	  3.8458
-2.4	139	-4	  3.8517
-2.4	139	-4	  3.8572
-2.4	139	-4	  3.8631
-2.4	139	-4	  3.8681
